time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
61.613,-0.57,-1.37,-0.23,-2.72,-3.39,-1.89,0.24,-0.02,0.43
61.614,-0.57,-1.37,-0.23,-2.72,-3.39,-1.89,-0.02,2.22,0.88
61.631,-0.7,-1.26,-0.26,-2.72,-3.39,-1.89,-0.02,2.22,0.88
61.634,-0.7,-1.26,-0.26,-3.03,-3.23,-1.32,-0.02,2.22,0.88
61.653,-0.7,-1.26,-0.26,-3.39,-3.76,-0.49,-0.02,2.22,0.88
61.673,-0.7,-1.26,-0.26,-2.7,-3.63,0.49,-0.02,2.22,0.88
61.676,-0.7,-1.26,-0.26,-2.7,-3.63,0.49,-0.6,2.19,1.82
61.693,-0.7,-1.26,-0.26,-1.69,-3.18,1.1,-0.6,2.19,1.82
61.696,-0.59,-1.2,-0.07,-1.69,-3.18,1.1,-0.6,2.19,1.82
61.713,-0.59,-1.2,-0.07,-0.64,-2.81,1.47,-0.6,2.19,1.82
61.733,-0.59,-1.2,-0.07,0.29,-2.53,1.93,-0.6,2.19,1.82
61.747,-0.59,-1.2,-0.07,0.29,-2.53,1.93,-0.72,2.25,2.07
61.753,-0.59,-1.2,-0.07,0.84,-2.29,2.2,-0.72,2.25,2.07
61.761,-0.41,-1.06,-0.02,0.84,-2.29,2.2,-0.72,2.25,2.07
61.773,-0.41,-1.06,-0.02,1.15,-1.85,2.64,-0.72,2.25,2.07
61.793,-0.41,-1.06,-0.02,1.28,-0.87,2.87,-0.72,2.25,2.07
61.806,-0.41,-1.06,-0.02,1.28,-0.87,2.87,-0.79,2.12,1.86
61.813,-0.41,-1.06,-0.02,1.54,-0.33,3.31,-0.79,2.12,1.86
61.826,-0.36,-0.8,0.03,1.54,-0.33,3.31,-0.79,2.12,1.86
61.833,-0.36,-0.8,0.03,1.91,0.04,3.58,-0.79,2.12,1.86
61.853,-0.36,-0.8,0.03,2.39,0.05,4.18,-0.79,2.12,1.86
61.873,-0.36,-0.8,0.03,2.68,0.21,4.39,-0.79,2.12,1.86
61.874,-0.36,-0.8,0.03,2.68,0.21,4.39,-0.77,1.71,1.56
61.891,-0.28,-0.7,0.07,2.68,0.21,4.39,-0.77,1.71,1.56
61.894,-0.28,-0.7,0.07,2.89,0.35,4.64,-0.77,1.71,1.56
61.913,-0.28,-0.7,0.07,2.99,0.78,4.3,-0.77,1.71,1.56
61.933,-0.28,-0.7,0.07,3.11,0.96,4.45,-0.77,1.71,1.56
61.936,-0.28,-0.7,0.07,3.11,0.96,4.45,-0.63,1.0,1.1
61.953,-0.28,-0.7,0.07,3.13,1.15,4.37,-0.63,1.0,1.1
61.956,-0.26,-0.61,0.05,3.13,1.15,4.37,-0.63,1.0,1.1
61.973,-0.26,-0.61,0.05,3.27,0.96,4.65,-0.63,1.0,1.1
61.993,-0.26,-0.61,0.05,3.49,1.1,4.52,-0.63,1.0,1.1
62.001,-0.26,-0.61,0.05,3.49,1.1,4.52,-0.31,0.57,0.79
62.013,-0.26,-0.61,0.05,4.02,0.77,4.51,-0.31,0.57,0.79
62.028,-0.16,-0.69,0.02,4.02,0.77,4.51,-0.31,0.57,0.79
62.033,-0.16,-0.69,0.02,4.24,0.14,3.98,-0.31,0.57,0.79
62.053,-0.16,-0.69,0.02,4.29,-0.97,3.97,-0.31,0.57,0.79
62.066,-0.16,-0.69,0.02,4.29,-0.97,3.97,0.05,0.08,-0.16
62.073,-0.16,-0.69,0.02,3.86,-1.18,3.76,0.05,0.08,-0.16
62.086,-0.17,-0.9,0.02,3.86,-1.18,3.76,0.05,0.08,-0.16
62.093,-0.17,-0.9,0.02,3.82,-1.4,3.89,0.05,0.08,-0.16
62.113,-0.17,-0.9,0.02,3.63,-1.29,3.68,0.05,0.08,-0.16
62.133,-0.17,-0.9,0.02,3.45,-1.88,3.17,0.05,0.08,-0.16
62.134,-0.17,-0.9,0.02,3.45,-1.88,3.17,0.62,-0.82,-1.33
62.151,-0.21,-1.15,-0.05,3.45,-1.88,3.17,0.62,-0.82,-1.33
62.153,-0.21,-1.15,-0.05,2.7,-2.9,2.3,0.62,-0.82,-1.33
62.173,-0.21,-1.15,-0.05,2.07,-3.72,1.85,0.62,-0.82,-1.33
62.193,-0.21,-1.15,-0.05,1.24,-3.93,1.45,0.62,-0.82,-1.33
62.196,-0.21,-1.15,-0.05,1.24,-3.93,1.45,1.27,-0.87,-2.41
62.213,-0.21,-1.15,-0.05,0.39,-4.89,0.22,1.27,-0.87,-2.41
62.215,-0.35,-1.45,-0.21,0.39,-4.89,0.22,1.27,-0.87,-2.41
62.233,-0.35,-1.45,-0.21,-0.81,-5.0,-1.62,1.27,-0.87,-2.41
62.253,-0.35,-1.45,-0.21,-2.57,-4.05,-2.68,1.27,-0.87,-2.41
62.261,-0.35,-1.45,-0.21,-2.57,-4.05,-2.68,1.12,-0.89,-2.85
62.273,-0.35,-1.45,-0.21,-4.13,-4.17,-2.26,1.12,-0.89,-2.85
62.28,-0.71,-1.42,-0.31,-4.13,-4.17,-2.26,1.12,-0.89,-2.85
62.293,-0.71,-1.42,-0.31,-5.63,-4.05,-1.58,1.12,-0.89,-2.85
62.313,-0.71,-1.42,-0.31,-6.13,-3.47,-1.37,1.12,-0.89,-2.85
62.328,-0.71,-1.42,-0.31,-6.13,-3.47,-1.37,1.33,-0.79,-1.46
62.333,-0.71,-1.42,-0.31,-6.21,-2.31,-1.54,1.33,-0.79,-1.46
62.346,-0.73,-1.15,-0.26,-6.21,-2.31,-1.54,1.33,-0.79,-1.46
62.353,-0.73,-1.15,-0.26,-5.63,-1.13,-2.17,1.33,-0.79,-1.46
62.373,-0.73,-1.15,-0.26,-5.29,0.07,-2.91,1.33,-0.79,-1.46
62.393,-0.73,-1.15,-0.26,-4.36,1.52,-3.44,1.33,-0.79,-1.46
62.395,-0.73,-1.15,-0.26,-4.36,1.52,-3.44,1.51,-0.39,-0.03
62.411,-0.52,-0.73,-0.41,-4.36,1.52,-3.44,1.51,-0.39,-0.03
62.414,-0.52,-0.73,-0.41,-3.62,2.74,-4.08,1.51,-0.39,-0.03
62.433,-0.52,-0.73,-0.41,-2.63,3.53,-3.83,1.51,-0.39,-0.03
62.453,-0.52,-0.73,-0.41,-2.08,4.03,-3.55,1.51,-0.39,-0.03
62.457,-0.52,-0.73,-0.41,-2.08,4.03,-3.55,0.6,-0.23,0.58
62.473,-0.52,-0.73,-0.41,-1.47,4.21,-2.64,0.6,-0.23,0.58
62.476,-0.38,-0.55,-0.25,-1.47,4.21,-2.64,0.6,-0.23,0.58
62.493,-0.38,-0.55,-0.25,-1.01,4.39,-1.97,0.6,-0.23,0.58
62.513,-0.38,-0.55,-0.25,-0.21,4.22,-1.47,0.6,-0.23,0.58
62.528,-0.38,-0.55,-0.25,-0.21,4.22,-1.47,0.42,-0.63,0.55
62.533,-0.38,-0.55,-0.25,0.31,3.83,-1.59,0.42,-0.63,0.55
62.547,-0.25,-0.6,-0.16,0.31,3.83,-1.59,0.42,-0.63,0.55
62.553,-0.25,-0.6,-0.16,0.59,3.59,-1.76,0.42,-0.63,0.55
62.573,-0.25,-0.6,-0.16,0.6,3.59,-2.12,0.42,-0.63,0.55
62.586,-0.25,-0.6,-0.16,0.6,3.59,-2.12,0.42,-0.73,-0.01
62.593,-0.25,-0.6,-0.16,0.42,3.47,-2.13,0.42,-0.73,-0.01
62.606,-0.29,-0.65,-0.23,0.42,3.47,-2.13,0.42,-0.73,-0.01
62.613,-0.29,-0.65,-0.23,0.25,2.89,-2.42,0.42,-0.73,-0.01
62.633,-0.29,-0.65,-0.23,-0.19,2.41,-2.27,0.42,-0.73,-0.01
62.653,-0.29,-0.65,-0.23,-0.52,2.11,-2.43,0.42,-0.73,-0.01
62.655,-0.29,-0.65,-0.23,-0.52,2.11,-2.43,0.22,-0.89,-0.34
62.671,-0.4,-0.82,-0.24,-0.52,2.11,-2.43,0.22,-0.89,-0.34
62.674,-0.4,-0.82,-0.24,-0.72,1.42,-2.31,0.22,-0.89,-0.34
62.693,-0.4,-0.82,-0.24,-0.6,-0.01,-2.37,0.22,-0.89,-0.34
62.713,-0.4,-0.82,-0.24,-0.66,-2.01,-2.41,0.22,-0.89,-0.34
62.716,-0.4,-0.82,-0.24,-0.66,-2.01,-2.41,0.08,-0.75,-0.68
62.733,-0.4,-0.82,-0.24,-1.25,-3.03,-2.48,0.08,-0.75,-0.68
62.736,-0.44,-1.28,-0.25,-1.25,-3.03,-2.48,0.08,-0.75,-0.68
62.753,-0.44,-1.28,-0.25,-2.12,-2.46,-2.44,0.08,-0.75,-0.68
62.773,-0.44,-1.28,-0.25,-3.2,-1.03,-2.39,0.08,-0.75,-0.68
62.781,-0.44,-1.28,-0.25,-3.2,-1.03,-2.39,-0.1,-0.32,-0.57
62.793,-0.44,-1.28,-0.25,-3.57,-0.67,-1.82,-0.1,-0.32,-0.57
62.8,-0.65,-1.11,-0.16,-3.57,-0.67,-1.82,-0.1,-0.32,-0.57
62.813,-0.65,-1.11,-0.16,-3.44,-2.15,-1.13,-0.1,-0.32,-0.57
62.833,-0.65,-1.11,-0.16,-2.09,-3.43,-1.2,-0.1,-0.32,-0.57
62.848,-0.65,-1.11,-0.16,-2.09,-3.43,-1.2,0.13,-1.0,-0.31
62.853,-0.65,-1.11,-0.16,-1.29,-3.6,-2.36,0.13,-1.0,-0.31
62.865,-0.4,-1.34,-0.35,-1.29,-3.6,-2.36,0.13,-1.0,-0.31
62.873,-0.4,-1.34,-0.35,-1.41,-3.47,-3.49,0.13,-1.0,-0.31
62.893,-0.4,-1.34,-0.35,-2.26,-3.32,-4.15,0.13,-1.0,-0.31
62.913,-0.4,-1.34,-0.35,-3.2,-3.26,-4.17,0.13,-1.0,-0.31
62.914,-0.4,-1.34,-0.35,-3.2,-3.26,-4.17,-0.33,1.51,-0.31
62.931,-0.68,-1.3,-0.41,-3.2,-3.26,-4.17,-0.33,1.51,-0.31
62.933,-0.68,-1.3,-0.41,-4.19,-3.09,-3.38,-0.33,1.51,-0.31
62.953,-0.68,-1.3,-0.41,-5.16,-2.7,-2.38,-0.33,1.51,-0.31
62.973,-0.68,-1.3,-0.41,-5.42,-2.48,-1.43,-0.33,1.51,-0.31
62.976,-0.68,-1.3,-0.41,-5.42,-2.48,-1.43,-1.23,1.15,0.94
62.993,-0.68,-1.3,-0.41,-4.18,-3.09,-0.67,-1.23,1.15,0.94
62.996,-0.69,-1.29,-0.22,-4.18,-3.09,-0.67,-1.23,1.15,0.94
63.013,-0.69,-1.29,-0.22,-2.78,-3.5,-0.26,-1.23,1.15,0.94
63.033,-0.69,-1.29,-0.22,-1.8,-3.47,0.13,-1.23,1.15,0.94
63.043,-0.69,-1.29,-0.22,-1.8,-3.47,0.13,-1.44,1.21,1.67
63.054,-0.69,-1.29,-0.22,-1.31,-3.08,0.61,-1.44,1.21,1.67
63.061,-0.49,-1.19,-0.16,-1.31,-3.08,0.61,-1.44,1.21,1.67
63.073,-0.49,-1.19,-0.16,-0.9,-2.44,1.3,-1.44,1.21,1.67
63.093,-0.49,-1.19,-0.16,-0.55,-1.83,2.18,-1.44,1.21,1.67
63.106,-0.49,-1.19,-0.16,-0.55,-1.83,2.18,-1.68,1.48,1.87
63.113,-0.49,-1.19,-0.16,-0.04,-1.27,2.88,-1.68,1.48,1.87
63.125,-0.41,-0.94,0.0,-0.04,-1.27,2.88,-1.68,1.48,1.87
63.133,-0.41,-0.94,0.0,0.48,-0.77,3.49,-1.68,1.48,1.87
63.153,-0.41,-0.94,0.0,0.98,-0.32,3.84,-1.68,1.48,1.87
63.173,-0.41,-0.94,0.0,1.5,0.03,4.39,-1.68,1.48,1.87
63.174,-0.41,-0.94,0.0,1.5,0.03,4.39,-1.45,1.08,1.7
63.191,-0.31,-0.75,0.05,1.5,0.03,4.39,-1.45,1.08,1.7
63.194,-0.31,-0.75,0.05,1.93,0.39,4.39,-1.45,1.08,1.7
63.213,-0.31,-0.75,0.05,2.4,0.57,4.78,-1.45,1.08,1.7
63.233,-0.31,-0.75,0.05,2.76,0.87,4.7,-1.45,1.08,1.7
63.236,-0.31,-0.75,0.05,2.76,0.87,4.7,-1.08,1.14,1.38
63.253,-0.31,-0.75,0.05,3.06,0.66,4.95,-1.08,1.14,1.38
63.256,-0.22,-0.67,0.06,3.06,0.66,4.95,-1.08,1.14,1.38
63.273,-0.22,-0.67,0.06,3.17,0.66,4.79,-1.08,1.14,1.38
63.293,-0.22,-0.67,0.06,3.2,0.24,5.09,-1.08,1.14,1.38
63.301,-0.22,-0.67,0.06,3.2,0.24,5.09,-0.85,1.02,0.77
63.313,-0.22,-0.67,0.06,2.93,-0.05,4.99,-0.85,1.02,0.77
63.329,-0.24,-0.79,0.06,2.93,-0.05,4.99,-0.85,1.02,0.77
63.333,-0.24,-0.79,0.06,2.77,-0.94,5.12,-0.85,1.02,0.77
63.353,-0.24,-0.79,0.06,2.58,-0.94,4.9,-0.85,1.02,0.77
63.366,-0.24,-0.79,0.06,2.58,-0.94,4.9,-0.47,0.03,0.14
63.373,-0.24,-0.79,0.06,2.49,-0.63,4.98,-0.47,0.03,0.14
63.386,-0.29,-0.81,0.04,2.49,-0.63,4.98,-0.47,0.03,0.14
63.393,-0.29,-0.81,0.04,2.32,-0.58,4.47,-0.47,0.03,0.14
63.413,-0.29,-0.81,0.04,2.67,-1.02,4.49,-0.47,0.03,0.14
63.433,-0.29,-0.81,0.04,3.27,-0.95,4.17,-0.47,0.03,0.14
63.434,-0.29,-0.81,0.04,3.27,-0.95,4.17,-0.04,-1.07,-0.43
63.451,-0.12,-0.91,0.03,3.27,-0.95,4.17,-0.04,-1.07,-0.43
63.455,-0.12,-0.91,0.03,3.88,-1.12,3.91,-0.04,-1.07,-0.43
63.473,-0.12,-0.91,0.03,3.69,-1.19,3.02,-0.04,-1.07,-0.43
63.493,-0.12,-0.91,0.03,3.04,-1.69,2.04,-0.04,-1.07,-0.43
63.496,-0.12,-0.91,0.03,3.04,-1.69,2.04,1.01,-0.36,-1.55
63.513,-0.12,-0.91,0.03,1.9,-2.59,1.1,1.01,-0.36,-1.55
63.515,-0.24,-1.17,-0.18,1.9,-2.59,1.1,1.01,-0.36,-1.55
63.533,-0.24,-1.17,-0.18,1.09,-3.15,0.52,1.01,-0.36,-1.55
63.553,-0.24,-1.17,-0.18,-0.16,-2.8,0.19,1.01,-0.36,-1.55
63.561,-0.24,-1.17,-0.18,-0.16,-2.8,0.19,1.1,-0.73,-2.36
63.573,-0.24,-1.17,-0.18,-1.49,-2.68,0.1,1.1,-0.73,-2.36
63.58,-0.5,-1.25,-0.19,-1.49,-2.68,0.1,1.1,-0.73,-2.36
63.593,-0.5,-1.25,-0.19,-2.4,-2.93,-0.04,1.1,-0.73,-2.36
63.613,-0.5,-1.25,-0.19,-3.11,-3.28,-0.31,1.1,-0.73,-2.36
63.626,-0.5,-1.25,-0.19,-3.11,-3.28,-0.31,1.35,-1.29,-2.28
63.633,-0.5,-1.25,-0.19,-3.58,-4.28,-1.03,1.35,-1.29,-2.28
63.648,-0.62,-1.46,-0.3,-3.58,-4.28,-1.03,1.35,-1.29,-2.28
63.655,-0.62,-1.46,-0.3,-4.56,-4.53,-1.92,1.35,-1.29,-2.28
63.673,-0.62,-1.46,-0.3,-5.45,-3.66,-2.69,1.35,-1.29,-2.28
63.693,-0.62,-1.46,-0.3,-6.25,-2.06,-3.15,1.35,-1.29,-2.28
63.694,-0.62,-1.46,-0.3,-6.25,-2.06,-3.15,1.73,-0.08,-1.05
63.711,-0.75,-1.03,-0.39,-6.25,-2.06,-3.15,1.73,-0.08,-1.05
63.714,-0.75,-1.03,-0.39,-5.9,-0.29,-3.17,1.73,-0.08,-1.05
63.733,-0.75,-1.03,-0.39,-4.9,0.93,-3.11,1.73,-0.08,-1.05
63.753,-0.75,-1.03,-0.39,-3.6,1.65,-2.87,1.73,-0.08,-1.05
63.756,-0.75,-1.03,-0.39,-3.6,1.65,-2.87,1.27,-0.73,0.33
63.773,-0.75,-1.03,-0.39,-2.73,2.5,-2.94,1.27,-0.73,0.33
63.776,-0.45,-0.73,-0.3,-2.73,2.5,-2.94,1.27,-0.73,0.33
63.793,-0.45,-0.73,-0.3,-2.11,2.89,-3.12,1.27,-0.73,0.33
63.813,-0.45,-0.73,-0.3,-1.54,3.67,-3.75,1.27,-0.73,0.33
63.826,-0.45,-0.73,-0.3,-1.54,3.67,-3.75,1.31,-0.53,0.74
63.833,-0.45,-0.73,-0.3,-0.71,4.0,-3.89,1.31,-0.53,0.74
63.842,-0.29,-0.57,-0.39,-0.71,4.0,-3.89,1.31,-0.53,0.74
63.853,-0.29,-0.57,-0.39,0.04,4.04,-4.17,1.31,-0.53,0.74
63.873,-0.29,-0.57,-0.39,0.62,4.08,-3.83,1.31,-0.53,0.74
63.887,-0.29,-0.57,-0.39,0.62,4.08,-3.83,0.76,-0.47,0.35
63.893,-0.29,-0.57,-0.39,0.76,4.1,-3.78,0.76,-0.47,0.35
63.906,-0.22,-0.54,-0.35,0.76,4.1,-3.78,0.76,-0.47,0.35
63.913,-0.22,-0.54,-0.35,0.84,4.2,-3.59,0.76,-0.47,0.35
63.933,-0.22,-0.54,-0.35,0.83,4.1,-3.95,0.76,-0.47,0.35
63.953,-0.22,-0.54,-0.35,0.77,4.02,-3.91,0.76,-0.47,0.35
63.955,-0.22,-0.54,-0.35,0.77,4.02,-3.91,0.47,-0.52,-0.16
63.971,-0.27,-0.6,-0.42,0.77,4.02,-3.91,0.47,-0.52,-0.16
63.973,-0.27,-0.6,-0.42,0.46,3.65,-4.25,0.47,-0.52,-0.16
63.993,-0.27,-0.6,-0.42,-0.03,2.75,-3.9,0.47,-0.52,-0.16
64.013,-0.27,-0.6,-0.42,-0.25,1.33,-3.53,0.47,-0.52,-0.16
64.027,-0.27,-0.6,-0.42,-0.25,1.33,-3.53,-0.34,-1.03,-0.61
64.034,-0.27,-0.6,-0.42,-0.22,-0.33,-2.93,-0.34,-1.03,-0.61
64.036,-0.32,-1.05,-0.33,-0.22,-0.33,-2.93,-0.34,-1.03,-0.61
64.053,-0.32,-1.05,-0.33,-0.37,-2.03,-2.79,-0.34,-1.03,-0.61
64.073,-0.32,-1.05,-0.33,-1.32,-2.92,-2.6,-0.34,-1.03,-0.61
64.081,-0.32,-1.05,-0.33,-1.32,-2.92,-2.6,-0.58,-0.91,-1.31
64.093,-0.32,-1.05,-0.33,-2.85,-2.43,-2.29,-0.58,-0.91,-1.31
64.101,-0.6,-1.18,-0.27,-2.85,-2.43,-2.29,-0.58,-0.91,-1.31
64.113,-0.6,-1.18,-0.27,-4.11,-1.6,-1.55,-0.58,-0.91,-1.31
64.133,-0.6,-1.18,-0.27,-4.86,-1.85,-0.68,-0.58,-0.91,-1.31
64.146,-0.6,-1.18,-0.27,-4.86,-1.85,-0.68,-0.92,-1.15,-0.37
64.153,-0.6,-1.18,-0.27,-4.43,-2.98,0.25,-0.92,-1.15,-0.37
64.166,-0.61,-1.34,-0.07,-4.43,-2.98,0.25,-0.92,-1.15,-0.37
64.173,-0.61,-1.34,-0.07,-3.38,-3.58,0.31,-0.92,-1.15,-0.37
64.193,-0.61,-1.34,-0.07,-2.47,-3.55,-0.82,-0.92,-1.15,-0.37
64.213,-0.61,-1.34,-0.07,-2.46,-3.19,-1.93,-0.92,-1.15,-0.37
64.214,-0.61,-1.34,-0.07,-2.46,-3.19,-1.93,-0.15,-0.09,-0.07
64.231,-0.54,-1.29,-0.38,-2.46,-3.19,-1.93,-0.15,-0.09,-0.07
64.234,-0.54,-1.29,-0.38,-2.84,-3.02,-2.46,-0.15,-0.09,-0.07
64.253,-0.54,-1.29,-0.38,-3.78,-2.69,-2.28,-0.15,-0.09,-0.07
64.273,-0.54,-1.29,-0.38,-4.36,-2.44,-1.49,-0.15,-0.09,-0.07
64.276,-0.54,-1.29,-0.38,-4.36,-2.44,-1.49,-0.84,1.57,0.63
64.293,-0.54,-1.29,-0.38,-4.76,-2.76,-0.59,-0.84,1.57,0.63
64.296,-0.75,-1.26,-0.22,-4.76,-2.76,-0.59,-0.84,1.57,0.63
64.313,-0.75,-1.26,-0.22,-4.04,-3.49,0.35,-0.84,1.57,0.63
64.333,-0.75,-1.26,-0.22,-3.06,-3.99,1.07,-0.84,1.57,0.63
64.341,-0.75,-1.26,-0.22,-3.06,-3.99,1.07,-1.06,1.71,1.68
64.353,-0.75,-1.26,-0.22,-2.23,-3.95,1.46,-1.06,1.71,1.68
64.361,-0.55,-1.32,-0.09,-2.23,-3.95,1.46,-1.06,1.71,1.68
64.373,-0.55,-1.32,-0.09,-1.79,-3.72,1.88,-1.06,1.71,1.68
64.393,-0.55,-1.32,-0.09,-1.33,-3.1,2.23,-1.06,1.71,1.68
64.406,-0.55,-1.32,-0.09,-1.33,-3.1,2.23,-1.01,1.91,1.95
64.413,-0.55,-1.32,-0.09,-0.78,-2.58,2.64,-1.01,1.91,1.95
64.426,-0.44,-1.09,-0.02,-0.78,-2.58,2.64,-1.01,1.91,1.95
64.433,-0.44,-1.09,-0.02,-0.14,-1.91,3.0,-1.01,1.91,1.95
64.453,-0.44,-1.09,-0.02,0.4,-1.12,3.44,-1.01,1.91,1.95
64.473,-0.44,-1.09,-0.02,0.78,-0.49,3.67,-1.01,1.91,1.95
64.475,-0.44,-1.09,-0.02,0.78,-0.49,3.67,-0.87,1.82,1.86
64.491,-0.34,-0.82,0.02,0.78,-0.49,3.67,-0.87,1.82,1.86
64.493,-0.34,-0.82,0.02,1.19,0.01,3.97,-0.87,1.82,1.86
64.513,-0.34,-0.82,0.02,1.49,0.37,3.98,-0.87,1.82,1.86
64.533,-0.34,-0.82,0.02,1.94,0.65,4.3,-0.87,1.82,1.86
64.539,-0.34,-0.82,0.02,1.94,0.65,4.3,-0.62,1.74,1.62
64.553,-0.34,-0.82,0.02,2.28,1.06,4.2,-0.62,1.74,1.62
64.556,-0.25,-0.68,0.03,2.28,1.06,4.2,-0.62,1.74,1.62
64.573,-0.25,-0.68,0.03,2.63,1.14,4.44,-0.62,1.74,1.62
64.593,-0.25,-0.68,0.03,2.85,1.34,4.39,-0.62,1.74,1.62
64.601,-0.25,-0.68,0.03,2.85,1.34,4.39,-0.5,1.46,1.12
64.613,-0.25,-0.68,0.03,3.09,1.29,4.72,-0.5,1.46,1.12
64.625,-0.18,-0.61,0.05,3.09,1.29,4.72,-0.5,1.46,1.12
64.633,-0.18,-0.61,0.05,3.17,1.62,4.65,-0.5,1.46,1.12
64.653,-0.18,-0.61,0.05,3.13,1.6,4.81,-0.5,1.46,1.12
64.666,-0.18,-0.61,0.05,3.13,1.6,4.81,-0.33,0.73,0.36
64.673,-0.18,-0.61,0.05,2.98,1.52,4.53,-0.33,0.73,0.36
64.686,-0.2,-0.66,0.03,2.98,1.52,4.53,-0.33,0.73,0.36
64.693,-0.2,-0.66,0.03,2.9,0.96,4.49,-0.33,0.73,0.36
64.713,-0.2,-0.66,0.03,2.55,0.33,4.13,-0.33,0.73,0.36
64.733,-0.2,-0.66,0.03,2.04,-0.46,4.18,-0.33,0.73,0.36
64.734,-0.2,-0.66,0.03,2.04,-0.46,4.18,-0.24,-0.34,-0.32
64.751,-0.31,-0.93,0.04,2.04,-0.46,4.18,-0.24,-0.34,-0.32
64.754,-0.31,-0.93,0.04,1.66,-1.13,4.1,-0.24,-0.34,-0.32
64.773,-0.31,-0.93,0.04,1.81,-1.87,4.34,-0.24,-0.34,-0.32
64.793,-0.31,-0.93,0.04,2.36,-2.11,4.21,-0.24,-0.34,-0.32
64.796,-0.31,-0.93,0.04,2.36,-2.11,4.21,0.35,-1.22,-0.82
64.813,-0.31,-0.93,0.04,2.9,-2.71,3.86,0.35,-1.22,-0.82
64.816,-0.15,-1.17,0.06,2.9,-2.71,3.86,0.35,-1.22,-0.82
64.833,-0.15,-1.17,0.06,2.43,-3.79,2.7,0.35,-1.22,-0.82
64.853,-0.15,-1.17,0.06,1.47,-4.58,1.82,0.35,-1.22,-0.82
64.861,-0.15,-1.17,0.06,1.47,-4.58,1.82,1.63,-0.39,-1.89
64.873,-0.15,-1.17,0.06,0.36,-4.54,0.94,1.63,-0.39,-1.89
64.88,-0.35,-1.38,-0.12,0.36,-4.54,0.94,1.63,-0.39,-1.89
64.893,-0.35,-1.38,-0.12,-0.73,-4.01,0.41,1.63,-0.39,-1.89
64.913,-0.35,-1.38,-0.12,-1.87,-3.24,-0.13,1.63,-0.39,-1.89
64.926,-0.35,-1.38,-0.12,-1.87,-3.24,-0.13,2.54,0.17,-1.99
64.933,-0.35,-1.38,-0.12,-2.82,-2.64,-1.25,2.54,0.17,-1.99
64.946,-0.56,-1.27,-0.3,-2.82,-2.64,-1.25,2.54,0.17,-1.99
64.953,-0.56,-1.27,-0.3,-3.44,-2.89,-2.84,2.54,0.17,-1.99
64.976,-0.56,-1.27,-0.3,-4.1,-3.33,-4.73,2.54,0.17,-1.99
64.993,-0.56,-1.27,-0.3,-4.48,-2.92,-5.96,2.54,0.17,-1.99
64.994,-0.56,-1.27,-0.3,-4.48,-2.92,-5.96,2.52,0.88,-0.76
65.011,-0.66,-1.19,-0.63,-4.48,-2.92,-5.96,2.52,0.88,-0.76
65.014,-0.66,-1.19,-0.63,-4.81,-1.82,-6.66,2.52,0.88,-0.76
65.033,-0.66,-1.19,-0.63,-4.4,-0.78,-6.27,2.52,0.88,-0.76
65.053,-0.66,-1.19,-0.63,-3.74,-0.09,-5.3,2.52,0.88,-0.76
65.056,-0.66,-1.19,-0.63,-3.74,-0.09,-5.3,-0.01,-1.66,0.32
65.073,-0.66,-1.19,-0.63,-2.86,0.46,-3.89,-0.01,-1.66,0.32
65.075,-0.48,-0.93,-0.34,-2.86,0.46,-3.89,-0.01,-1.66,0.32
65.093,-0.48,-0.93,-0.34,-2.05,1.25,-3.18,-0.01,-1.66,0.32
65.113,-0.48,-0.93,-0.34,-1.1,2.2,-2.9,-0.01,-1.66,0.32
65.124,-0.48,-0.93,-0.34,-1.1,2.2,-2.9,-0.24,-2.49,0.69
65.133,-0.48,-0.93,-0.34,-0.42,2.71,-3.02,-0.24,-2.49,0.69
65.141,-0.28,-0.69,-0.28,-0.42,2.71,-3.02,-0.24,-2.49,0.69
65.153,-0.28,-0.69,-0.28,0.16,3.13,-2.65,-0.24,-2.49,0.69
65.173,-0.28,-0.69,-0.28,0.52,3.65,-2.5,-0.24,-2.49,0.69
65.186,-0.28,-0.69,-0.28,0.52,3.65,-2.5,-0.12,-1.25,0.63
65.193,-0.28,-0.69,-0.28,0.78,4.14,-2.05,-0.12,-1.25,0.63
65.206,-0.22,-0.52,-0.21,0.78,4.14,-2.05,-0.12,-1.25,0.63
65.213,-0.22,-0.52,-0.21,0.95,4.55,-1.85,-0.12,-1.25,0.63
65.233,-0.22,-0.52,-0.21,1.16,4.62,-1.44,-0.12,-1.25,0.63
65.253,-0.22,-0.52,-0.21,1.41,4.44,-1.44,-0.12,-1.25,0.63
65.255,-0.22,-0.52,-0.21,1.41,4.44,-1.44,-0.04,-0.98,0.29
65.278,-0.19,-0.54,-0.19,1.41,4.44,-1.44,-0.04,-0.98,0.29
65.281,-0.19,-0.54,-0.19,1.51,4.03,-1.43,-0.04,-0.98,0.29
65.294,-0.19,-0.54,-0.19,1.38,3.97,-1.55,-0.04,-0.98,0.29
65.313,-0.19,-0.54,-0.19,1.13,3.79,-1.41,-0.04,-0.98,0.29
65.316,-0.19,-0.54,-0.19,1.13,3.79,-1.41,-0.05,-0.9,-0.27
65.333,-0.19,-0.54,-0.19,1.08,3.05,-1.51,-0.05,-0.9,-0.27
65.345,-0.23,-0.68,-0.21,1.08,3.05,-1.51,-0.05,-0.9,-0.27
